DEPTH,NPHI,RHOB,SGR(=GR),COREFACIES,PHIH,PHIV,MARKERS,PHIE,SWE,VSH,POTA,LOGKH,LOGKV
3221.6,0.186,2.251,40.62,0.0,,,,22.5,0.12,0.018,0.193,,
3221.8,0.185,2.248,41.465,0.0,,,,22.66,0.12,0.013,0.199,,
3222.0,0.184,2.245,42.309,0.0,21.7,,,22.84,0.122,0.006,0.204,2.641,
3222.1,,,,,20.8,,,,,,,2.628,
3222.2,0.184,2.244,43.501,0.0,,,,22.89,0.124,0.003,0.21,,
3222.4,0.183,2.244,44.693,0.0,,,,22.92,0.128,0.0,0.216,,
3222.5,,,,,19.9,,,,,,,2.48,
3222.6,0.185,2.252,45.885,0.0,,,,22.45,0.133,0.018,0.221,,
3222.8,0.187,2.259,47.933,0.0,,,,21.96,0.139,0.034,0.226,,
3223.0,0.189,2.267,49.982,0.0,20.8,,,21.47,0.145,0.053,0.228,2.55,
3223.2,0.198,2.275,52.03,0.0,,,,20.93,0.149,0.09,0.229,,
3223.4,0.202,2.283,58.835,0.0,,,,20.43,0.156,0.112,0.225,,
3223.5,,,,,20.5,20.0,,,,,,2.318,1.867
3223.6,0.206,2.293,59.793,0.0,,,,19.78,0.163,0.138,0.22,,
3223.8,0.201,2.298,56.522,0.0,,,,19.51,0.17,0.134,0.22,,
3224.0,0.196,2.303,53.817,0.0,20.9,,,19.23,0.178,0.131,0.22,2.59,
3224.2,0.192,2.3,54.53,0.0,,,,19.42,0.184,0.115,0.235,,
3224.4,0.193,2.297,55.242,0.0,,,,19.56,0.188,0.114,0.25,,
3224.5,,,,,19.3,,,,,,,2.367,
3224.6,0.195,2.3,55.955,0.0,,,,19.41,0.192,0.122,0.259,,
3224.8,0.196,2.302,58.784,0.0,,,,19.26,0.196,0.129,0.268,,
3225.0,0.196,2.304,58.728,0.0,18.7,,,19.12,0.2,0.132,0.284,1.981,
3225.2,0.196,2.307,58.673,0.0,,,,18.99,0.205,0.135,0.287,,
3225.4,0.2,2.312,58.617,0.0,,,,18.66,0.209,0.153,0.29,,
3225.5,,,,,19.2,20.1,,,,,,1.956,1.502
3225.6,0.204,2.316,59.831,0.0,,,,18.33,0.218,0.171,0.294,,
3225.8,0.208,2.321,61.046,0.0,,,,18.0,0.227,0.191,0.294,,
3226.0,0.204,2.316,60.052,0.0,21.2,,,18.37,0.237,0.17,0.294,2.305,
3226.2,0.199,2.31,59.058,0.0,,,,18.76,0.243,0.149,0.292,,
3226.4,0.195,2.331,59.288,0.0,,,,17.51,0.26,0.171,0.291,,
3226.5,,,,,19.1,,,,,,,2.021,
3226.6,0.197,2.361,59.517,0.0,,,,15.62,0.279,0.226,0.296,,
3226.8,0.198,2.389,59.794,0.0,,,,13.88,0.299,0.275,0.3,,
3227.0,0.2,2.383,60.071,0.0,18.4,,,14.26,0.303,0.269,0.305,1.43,
3227.2,0.202,2.367,61.933,0.0,,,,16.82,0.305,0.249,0.305,,
3227.4,0.207,2.375,63.795,0.0,,,,16.73,0.311,0.275,0.306,,
3227.5,,,,,19.8,18.4,,,,,,1.684,1.367
3227.6,0.213,2.384,63.791,0.0,,,,16.61,0.319,0.305,0.306,,
3227.8,0.211,2.376,63.787,0.0,,,,16.83,0.321,0.288,0.299,,
3228.0,0.209,2.369,63.783,0.0,20.0,,,17.05,0.323,0.271,0.292,1.842,
3228.2,0.205,2.37,63.779,0.0,,,,16.83,0.333,0.26,0.284,,
3228.4,0.2,2.38,65.157,0.0,,,,16.31,0.349,0.264,0.282,,
3228.5,,,,,18.0,,,,,,,1.558,
3228.6,0.199,2.39,66.536,0.0,,,,15.91,0.364,0.278,0.283,,
3228.8,0.2,2.387,67.914,0.0,,,,16.08,0.374,0.277,0.285,,
3229.0,0.202,2.384,67.41,0.0,19.2,,,16.25,0.384,0.276,0.285,1.598,
3229.2,0.202,2.401,66.906,0.0,,,,15.65,0.426,0.302,0.285,,
3229.4,0.202,2.418,66.157,0.0,,,,15.05,0.475,0.329,0.281,,
3229.5,,,,,11.6,11.0,,,,,,0.233,-0.208
3229.6,0.201,2.399,65.408,0.0,,,,15.69,0.49,0.297,0.277,,
3229.8,0.201,2.38,63.401,0.0,,,,16.34,0.504,0.267,0.276,,
3230.0,0.203,2.356,63.117,0.0,17.9,,,17.24,0.509,0.233,0.276,1.574,
3230.2,0.205,2.358,62.832,24.0,,,,17.25,0.538,0.24,0.276,,
3230.4,0.206,2.359,62.547,24.0,,,,17.24,0.558,0.246,0.278,,
3230.5,,,,,18.5,,,,,,,1.562,
3230.6,0.205,2.358,62.263,24.0,,,,17.25,0.578,0.243,0.279,,
3230.8,0.204,2.358,61.847,24.0,,,,17.24,0.6,0.238,0.28,,
3231.0,0.204,2.357,61.432,24.0,17.6,,10.0,17.25,0.609,0.235,0.282,1.47,
3231.2,0.203,2.356,60.605,24.0,,,,17.26,0.619,0.232,0.285,,
3231.4,0.202,2.361,59.778,24.0,,,,17.04,0.637,0.24,0.287,,
3231.5,,,,,18.3,18.0,,,,,,1.575,1.017
3231.6,0.202,2.367,61.249,24.0,,,,16.83,0.655,0.248,0.301,,
3231.8,0.203,2.373,62.72,24.0,,,,16.67,0.66,0.259,0.314,,
3232.0,0.204,2.378,64.192,24.0,17.8,,,16.51,0.665,0.271,0.325,1.465,
3232.2,0.205,2.386,65.601,24.0,,,,16.28,0.673,0.287,0.336,,
3232.4,0.202,2.382,65.295,24.0,,,,16.31,0.672,0.273,0.336,,
3232.5,,,,,14.6,,,,,,,1.025,
3232.6,0.199,2.379,64.99,24.0,,,,16.35,0.67,0.262,0.336,,
3232.8,0.197,2.375,64.685,24.0,,,,16.38,0.663,0.249,0.34,,
3233.0,0.194,2.384,65.237,24.0,19.1,,,15.97,0.671,0.255,0.345,1.632,
3233.2,0.193,2.392,65.789,24.0,,,,15.63,0.686,0.266,0.35,,
3233.4,0.192,2.412,65.352,24.0,,,,14.92,0.716,0.295,0.352,,
3233.5,,,,,12.4,12.9,,,,,,0.212,-0.174
3233.6,0.196,2.412,64.915,24.0,,,,15.04,0.713,0.306,0.355,,
3233.8,0.199,2.413,64.478,24.0,,,,15.14,0.72,0.316,0.346,,
3234.0,0.203,2.402,63.875,24.0,18.9,,,15.65,0.711,0.308,0.323,1.528,
3234.2,0.207,2.396,63.271,24.0,,,,16.0,0.713,0.309,0.315,,
3234.4,0.211,2.393,61.828,24.0,,,,16.27,0.718,0.315,0.307,,
3234.5,,,,,15.6,,,,,,,0.944,
3234.6,0.213,2.365,60.385,24.0,,,,17.31,0.697,0.274,0.302,,
3234.8,0.211,2.344,60.711,24.0,,,,17.97,0.692,0.234,0.302,,
3235.0,0.208,2.346,61.037,24.0,18.7,,,17.8,0.715,0.232,0.303,1.686,
3235.2,0.206,2.349,60.703,24.0,,,,17.62,0.724,0.229,0.303,,
3235.4,0.204,2.356,60.368,24.0,,,,17.31,0.738,0.236,0.303,,
3235.5,,,,,14.3,15.2,,,,,,0.919,0.155
3235.6,0.203,2.363,61.784,24.0,,,,17.0,0.752,0.243,0.298,,
3235.8,0.201,2.374,63.199,24.0,,,,16.55,0.772,0.257,0.305,,
3236.0,0.203,2.385,63.05,24.0,11.5,,,16.24,0.788,0.28,0.311,0.267,
3236.2,0.202,2.371,62.901,0.0,,,,16.71,0.771,0.255,0.304,,
3236.4,0.201,2.357,61.356,0.0,,,,17.18,0.756,0.23,0.297,,
3236.5,,,,,17.9,,,,,,,1.55,
3236.6,0.203,2.344,59.811,0.0,,,,17.68,0.729,0.212,0.294,,
3236.8,0.204,2.339,59.346,0.0,,,,17.88,0.73,0.209,0.29,,
3237.0,0.205,2.335,58.882,0.0,16.6,,,18.05,0.732,0.205,0.287,1.367,
3237.2,0.206,2.331,58.417,0.0,,,,18.22,0.738,0.2,0.294,,
3237.4,0.211,2.34,59.564,0.0,,,,18.1,0.755,0.228,0.302,,
3237.5,,,,,21.1,20.4,,,,,,2.215,1.787
3237.6,0.215,2.349,60.711,0.0,,,,17.93,0.775,0.252,0.314,,
3237.8,0.218,2.386,61.858,0.0,,,,16.74,0.829,0.324,0.325,,
3238.0,0.217,2.425,61.941,0.0,7.7,,,15.3,0.903,0.381,0.325,-0.347,
3238.2,0.216,2.461,62.025,0.0,,,,14.18,0.961,0.435,0.325,,
3238.4,0.213,2.436,58.994,0.0,,,,14.79,0.924,0.388,0.315,,
3238.5,,,,,20.1,,,,,,,1.883,
3238.6,0.209,2.382,58.162,0.0,,,,16.58,0.832,0.292,0.314,,
3238.8,0.206,2.333,57.33,0.0,,,,18.14,0.764,0.204,0.311,,
3239.0,0.204,2.326,56.438,0.0,18.5,,,18.32,0.752,0.187,0.309,1.72,
3239.2,0.202,2.319,55.547,0.0,,,,18.49,0.717,0.17,0.307,,
3239.4,0.199,2.312,57.218,0.0,,,,18.61,0.69,0.154,0.311,,
3239.5,,,,,17.8,18.0,,,,,,1.679,0.849
3239.6,0.2,2.329,58.669,0.0,,,,17.59,0.692,0.181,0.315,,
3239.8,0.2,2.345,60.119,0.0,,,,16.56,0.699,0.208,0.326,,
3240.0,0.202,2.369,61.569,0.0,16.0,,,15.09,0.712,0.251,0.336,1.086,
3240.2,0.204,2.392,63.36,0.0,,,,13.66,0.713,0.294,0.341,,
3240.4,0.205,2.383,65.151,0.0,,,,14.21,0.678,0.283,0.346,,
3240.5,,,,,17.8,,,,,,,1.59,
3240.6,0.207,2.393,67.35,0.0,,,,13.58,0.658,0.303,0.351,,
3240.8,0.213,2.407,69.81,0.0,,,,12.67,0.636,0.344,0.357,,
3241.0,0.219,2.443,72.271,0.0,11.9,,,10.45,0.651,0.418,0.364,0.258,
3241.2,0.217,2.48,73.344,0.0,,,,8.15,0.688,0.472,0.371,,
3241.4,0.215,2.473,71.891,0.0,,,,8.64,0.675,0.451,0.366,,
3241.5,,,,,9.3,11.0,,,,,,-0.367,-0.745
3241.6,0.209,2.454,70.437,0.0,,,,9.85,0.651,0.408,0.361,,
3241.8,0.207,2.434,65.958,0.0,,,,11.05,0.625,0.368,0.357,,
3242.0,0.205,2.427,68.166,0.0,15.7,,,11.51,0.64,0.353,0.342,0.675,
3242.2,0.202,2.434,69.291,0.0,,,,11.1,0.647,0.357,0.345,,
3242.4,0.207,2.465,70.417,0.0,,,,9.19,0.673,0.417,0.361,,
3242.5,,,,,18.3,,,,,,,1.199,
3242.6,0.22,2.504,78.027,0.0,,,,6.67,0.7,0.52,0.379,,
3242.8,0.233,2.561,85.067,0.0,,,,4.73,0.761,0.562,0.409,,
3243.0,0.246,2.622,87.099,0.0,6.3,,,3.13,0.847,0.602,0.414,-0.409,
3243.2,0.246,2.647,79.852,0.0,,,,1.39,0.951,0.666,0.368,,
3243.4,0.224,2.645,66.625,0.0,,,,0.87,1.0,0.633,0.294,,
3243.5,,,,,3.3,4.3,,,,,,-0.469,-1.699
3243.6,0.19,2.54,44.275,0.0,,,,7.6,1.0,0.323,0.203,,
3243.8,0.159,2.443,32.097,0.0,,,,12.09,0.963,0.171,0.113,,
3244.0,0.129,2.372,27.358,0.0,16.7,,,15.47,0.947,0.039,0.08,3.38,
3244.2,0.117,2.369,26.5,22.0,,,,15.66,1.0,0.0,0.069,,
3244.4,0.104,2.371,25.643,22.0,,,,14.98,1.0,0.0,0.059,,
3244.5,,,,,15.6,,,,,,,3.199,
3244.6,0.099,2.373,26.045,22.0,,,,14.69,1.0,0.0,0.059,,
3244.8,0.102,2.369,26.447,22.0,,,,14.96,1.0,0.0,0.066,,
3245.0,0.104,2.371,28.049,22.0,15.7,,,15.0,1.0,0.0,0.066,2.764,
3245.2,0.103,2.373,28.324,22.0,,,,14.9,1.0,0.0,0.065,,
3245.4,0.096,2.376,28.598,22.0,,,,14.44,1.0,0.0,0.065,,
3245.5,,,,,17.0,16.0,,,,,,3.322,2.755
3245.6,0.089,2.38,26.878,22.0,,,,13.98,1.0,0.0,0.062,,
3245.8,0.086,2.385,25.263,22.0,,,,13.67,1.0,0.0,0.058,,
3246.0,0.083,2.389,25.731,22.0,12.5,,,13.34,1.0,0.0,0.055,3.19,
3246.2,0.083,2.395,26.245,22.0,,,,13.13,1.0,0.0,0.06,,
3246.4,0.082,2.4,26.759,22.0,,,,12.97,1.0,0.0,0.066,,
3246.5,,,,,15.3,,,,,,,2.403,
3246.6,0.082,2.404,28.472,22.0,,,,12.81,1.0,0.0,0.073,,
3246.8,0.083,2.407,27.707,22.0,,,,12.77,1.0,0.0,0.08,,
3247.0,0.084,2.397,26.941,22.0,13.4,,,13.15,1.0,0.0,0.079,3.201,
3247.2,0.085,2.39,26.175,22.0,,,,13.43,1.0,0.0,0.078,,
3247.4,0.083,2.396,26.294,22.0,,,,13.17,1.0,0.0,0.072,,
3247.5,,,,,13.2,12.7,,,,,,2.49,1.708
3247.6,0.082,2.401,26.413,22.0,,,,12.9,1.0,0.0,0.066,,
3247.8,0.084,2.399,26.251,22.0,,,,13.08,1.0,0.0,0.06,,
3248.0,0.085,2.396,26.089,22.0,10.8,,,13.25,1.0,0.0,0.056,2.415,
3248.2,0.087,2.393,25.927,0.0,,,,13.45,1.0,0.0,0.053,,
3248.4,0.087,2.389,25.765,0.0,,,,13.58,1.0,0.0,0.049,,
3248.5,,,,,14.4,,,,,,,3.076,
3248.6,0.087,2.392,25.567,0.0,,,,13.5,1.0,0.0,0.052,,
3248.8,0.087,2.394,26.155,0.0,,,,13.42,1.0,0.0,0.055,,
3249.0,0.084,2.403,26.744,0.0,16.4,,2.0,12.98,1.0,0.0,0.058,2.526,
3249.2,0.084,2.408,28.348,0.0,,,,12.83,1.0,0.0,0.059,,
3249.4,0.163,2.391,29.952,0.0,,,,14.06,0.895,0.168,0.061,,
3249.5,,,,,13.1,11.5,,,,,,2.971,1.921
3249.6,0.261,2.166,34.612,0.0,,,,0.0,1.0,0.0,0.061,,
3249.8,0.391,2.061,33.652,0.0,,,,0.0,1.0,0.0,0.06,,
3250.0,0.386,2.038,29.495,0.0,10.5,,,0.0,1.0,0.0,0.06,0.809,
3250.2,0.349,2.089,30.946,0.0,,,,0.0,1.0,0.0,0.068,,
3250.4,0.18,2.154,33.255,0.0,,,,0.0,1.0,0.0,0.076,,
3250.5,,,,,11.5,,,,,,,0.072,
3250.6,0.105,2.39,36.233,0.0,,,,14.43,0.831,0.0,0.084,,
3250.8,0.113,2.475,42.592,0.0,,,,9.26,0.984,0.154,0.107,,
3251.0,0.139,2.477,55.969,0.0,8.9,,,8.94,0.91,0.237,0.13,-0.62,
3251.2,0.167,2.479,64.251,0.0,,,,8.6,0.86,0.324,0.168,,
3251.4,0.172,2.463,61.625,0.0,,,,9.57,0.843,0.313,0.193,,
3251.5,,,,,12.0,12.3,,,,,,1.853,1.223
3251.6,0.145,2.439,55.633,0.0,,,,11.26,0.897,0.195,0.184,,
3251.8,0.131,2.401,35.19,0.0,,,,13.66,0.893,0.094,0.139,,
3252.0,0.124,2.375,32.666,0.0,16.5,,,15.32,0.892,0.029,0.116,2.401,
3252.2,0.117,2.375,31.089,0.0,,,,15.39,0.933,0.007,0.108,,
3252.4,0.111,2.375,28.954,0.0,,,,15.19,0.979,0.0,0.1,,
3252.5,,,,,15.5,,,,,,,2.31,
3252.6,0.113,2.373,26.648,0.0,,,,15.37,0.994,0.0,0.093,,
3252.8,0.115,2.37,26.595,0.0,,,,15.55,0.997,0.0,0.09,,
3253.0,0.111,2.371,27.036,0.0,17.4,,,15.33,1.0,0.0,0.086,2.792,
3253.2,0.107,2.375,25.248,0.0,,,,14.97,1.0,0.0,0.081,,
3253.4,0.105,2.38,23.501,0.0,,,,14.72,1.0,0.0,0.076,,
3253.5,,,,,15.4,15.4,,,,,,2.709,2.598
3253.6,0.103,2.377,21.753,0.0,,,,14.7,1.0,0.0,0.071,,
3253.8,0.098,2.366,22.805,0.0,,,,14.84,1.0,0.0,0.066,,
3254.0,0.094,2.354,21.973,0.0,16.2,,,14.99,1.0,0.0,0.066,2.972,
3254.2,0.089,2.36,21.503,0.0,,,,14.6,1.0,0.0,0.065,,
3254.4,0.089,2.365,21.034,0.0,,,,14.39,1.0,0.0,0.065,,
3254.5,,,,,13.3,,,,,,,3.179,
3254.6,0.098,2.364,21.387,0.0,,,,14.9,1.0,0.0,0.064,,
3254.8,0.114,2.363,21.74,0.0,,,,15.71,0.978,0.0,0.071,,
3255.0,0.13,2.36,26.057,0.0,15.9,,,16.22,0.904,0.021,0.078,3.47,
3255.2,0.164,2.394,38.56,0.0,,,,13.88,0.865,0.175,0.111,,
3255.4,0.186,2.413,51.379,0.0,,,,12.53,0.8,0.279,0.163,,
3255.5,,,,,14.2,14.2,,,,,,0.661,0.297
3255.6,0.19,2.412,56.657,0.0,,,,12.55,0.755,0.29,0.214,,
3255.8,0.201,2.435,60.193,0.0,,,,11.08,0.736,0.354,0.253,,
3256.0,0.216,2.481,66.761,0.0,15.7,,,8.11,0.741,0.469,0.27,0.784,
3256.2,0.23,2.537,73.33,0.0,,,,4.51,0.769,0.613,0.287,,
3256.4,0.245,2.589,78.835,0.0,,,,4.45,0.774,0.57,0.308,,
3256.5,,,,,4.3,,,,,,,-1.523,
3256.6,0.255,2.601,84.34,0.0,,,,5.47,0.726,0.525,0.311,,
3256.8,0.25,2.6,84.668,0.0,,,,5.37,0.732,0.519,0.315,,
3257.0,0.244,2.6,83.307,0.0,11.6,,,5.25,0.739,0.513,0.314,-0.658,
3257.2,0.239,2.591,78.423,0.0,,,,5.73,0.756,0.488,0.313,,
3257.4,0.209,2.55,65.49,0.0,,,,8.97,0.792,0.285,0.304,,
3257.5,,,,,13.8,15.1,,,,,,3.146,2.839
3257.6,0.175,2.503,49.983,0.0,,,,8.72,0.818,0.295,0.272,,
3257.8,0.174,2.389,38.546,0.0,,,,14.11,0.663,0.202,0.217,,
3258.0,0.18,2.319,39.112,0.0,13.1,,,18.34,0.572,0.11,0.176,1.149,
3258.2,0.15,2.332,48.763,0.0,,,,17.77,0.622,0.036,0.171,,
3258.4,0.116,2.384,45.453,0.0,,,,14.85,0.746,0.018,0.152,,
3258.5,,,,,13.5,,,,,,,1.276,
3258.6,0.109,2.408,40.749,0.0,,,,13.44,0.8,0.033,0.133,,
3258.8,0.098,2.432,36.482,0.0,,,,12.06,0.87,0.036,0.123,,
3259.0,0.087,2.439,30.784,0.0,12.5,,,11.69,0.907,0.014,0.113,2.176,
3259.2,0.083,2.446,29.252,0.0,,,,11.27,0.927,0.012,0.088,,
3259.4,0.095,2.442,31.667,0.0,,,,11.42,0.873,0.046,0.093,,
3259.5,,,,,11.2,10.4,,,,,,1.32,1.146
3259.6,0.108,2.438,36.797,0.0,,,,11.57,0.823,0.08,0.098,,
3259.7,,,,,12.9,10.0,,,,,,1.502,1.441
3259.8,0.14,2.434,46.162,0.0,,,,11.58,0.728,0.174,0.111,,
3260.0,0.224,2.439,66.807,0.0,,,,10.64,0.601,0.43,0.123,,
3260.2,0.21,2.444,78.929,0.0,3.8,,,10.47,0.649,0.393,0.167,,
3260.4,0.186,2.468,80.613,0.0,,,,9.14,0.746,0.367,0.205,,
3260.6,0.205,2.484,78.709,0.0,,,,7.99,0.754,0.444,0.219,,
3260.7,,,,,9.1,,,,,,,-0.092,
3260.8,0.227,2.488,81.847,0.0,,,,7.59,0.729,0.523,0.223,,
3261.0,0.265,2.489,90.654,0.0,,,,7.23,0.678,0.628,0.228,,
3261.2,0.258,2.477,96.067,0.0,9.0,,,8.0,0.665,0.596,0.251,-0.959,
3261.4,0.196,2.465,95.252,0.0,,,,9.9,0.749,0.352,0.259,,
3261.6,0.106,2.441,56.176,0.0,,,,11.43,0.95,0.076,0.266,,
3261.7,,,,,10.5,11.2,,,,,,2.134,2.117
3261.8,0.088,2.433,37.302,0.0,,,,12.07,0.967,0.007,0.203,,
3262.0,0.097,2.443,30.706,0.0,,,,11.36,0.947,0.052,0.09,,
3262.2,0.106,2.454,47.544,0.0,13.3,,,10.64,0.921,0.099,0.091,2.104,
3262.4,0.164,2.475,68.733,0.0,,,,8.9,0.798,0.309,0.153,,
3262.6,0.138,2.478,69.066,0.0,,,,8.87,0.888,0.237,0.203,,
3262.7,,,,,9.6,,,,,,,0.233,
3262.8,0.108,2.482,59.626,0.0,,,,8.86,1.0,0.148,0.224,,
3263.0,0.124,2.484,51.75,0.0,,,,8.6,0.971,0.205,0.211,,
3263.2,0.169,2.486,66.228,0.0,12.6,,,8.15,0.844,0.34,0.198,0.093,
3263.4,0.211,2.466,85.748,0.0,,,,0.0,1.0,0.0,0.214,,
3263.6,0.284,2.435,90.721,0.0,,,,0.0,1.0,0.0,0.252,,
3263.8,0.327,2.392,80.997,0.0,,,,0.0,1.0,0.0,0.29,,
3264.0,0.359,2.243,72.136,0.0,7.6,9.9,,0.0,1.0,0.0,0.317,0.314,0.152
3264.2,0.361,2.223,81.165,0.0,,,,0.0,1.0,0.0,0.26,,
3264.4,0.349,2.322,90.195,0.0,,,,0.0,1.0,0.0,0.251,,
3264.6,0.339,2.432,100.832,0.0,,,,0.0,1.0,0.0,0.289,,
3264.8,0.273,2.434,105.395,0.0,,,,0.0,1.0,0.0,0.341,,
3265.0,0.173,2.436,80.308,0.0,7.5,,,11.21,0.831,0.274,0.303,0.473,
3265.2,0.087,2.429,26.449,0.0,15.0,,,12.26,1.0,0.0,0.266,3.196,
3265.4,0.066,2.423,19.215,0.0,,,,11.38,1.0,0.0,0.16,,
3265.6,0.084,2.414,29.691,0.0,,,,12.63,0.986,0.0,0.085,,
3265.7,,,,,11.7,12.4,,,,,,2.872,2.892
3265.8,0.116,2.41,42.477,0.0,,,,13.25,0.87,0.059,0.06,,
3266.0,0.148,2.406,47.093,0.0,,,,13.26,0.776,0.149,0.084,,
3266.2,0.135,2.402,38.247,0.0,17.3,,,13.6,0.789,0.107,0.103,1.322,
3266.4,0.108,2.413,27.439,0.0,,,,13.13,0.889,0.04,0.102,,
3266.6,0.081,2.421,22.602,0.0,,,,12.28,1.0,0.0,0.101,,
3266.7,,,,,13.1,,,,,,,3.093,
3266.8,0.086,2.411,22.66,0.0,,,,12.83,0.96,0.0,0.062,,
3267.0,0.091,2.402,33.516,0.0,,,,13.35,0.921,0.0,0.057,,
3267.2,0.107,2.397,40.151,0.0,15.5,,,14.12,0.873,0.009,0.067,2.146,
3267.4,0.121,2.393,46.82,0.0,,,,14.28,0.84,0.049,0.076,,
3267.6,0.136,2.393,41.751,0.0,,,,14.15,0.801,0.094,0.118,,
3267.7,,,,,16.5,14.8,,,,,,0.318,0.318
3267.8,0.114,2.393,33.06,0.0,,,,14.3,0.848,0.026,0.149,,
3268.0,0.091,2.394,24.951,0.0,,,,13.63,0.909,0.0,0.145,,
3268.2,0.108,2.401,27.402,0.0,13.3,,,13.9,0.857,0.019,0.125,2.412,
3268.4,0.244,2.336,47.04,0.0,,,,0.0,1.0,0.0,0.116,,
3268.6,0.341,2.126,57.304,0.0,,,,0.0,1.0,0.0,0.137,,
3268.8,0.413,2.024,64.443,0.0,,,,0.0,1.0,0.0,0.159,,
3269.0,0.349,2.013,77.093,0.0,,,,0.0,1.0,0.0,0.174,,
3269.2,0.263,2.104,89.16,0.0,4.2,,,0.0,1.0,0.0,0.188,-1.155,
3269.4,0.296,2.35,96.836,0.0,,,,0.0,1.0,0.0,0.225,,
3269.6,0.326,2.431,99.969,0.0,,,,0.0,1.0,0.0,0.255,,
3269.8,0.289,2.445,97.967,0.0,,,,0.0,1.0,0.0,0.284,,
3269.9,,,,,9.8,13.7,,,,,,1.072,1.619
3270.0,0.234,2.459,76.268,0.0,,,,13.29,0.718,0.258,0.297,,
3270.2,0.133,2.427,43.296,0.0,16.2,,,12.67,0.901,0.108,0.269,2.334,
3270.4,0.102,2.404,31.313,0.0,,,,13.73,0.96,0.004,0.187,,
3270.6,0.089,2.398,27.014,0.0,,,,13.4,1.0,0.0,0.091,,
3270.7,,,,,15.9,,,,,,,2.433,
3270.8,0.09,2.409,32.66,0.0,,,,13.06,1.0,0.0,0.072,,
3271.0,0.145,2.42,48.548,0.0,,,,12.41,0.93,0.164,0.077,,
3271.2,0.269,2.444,64.824,0.0,,,,9.98,0.733,0.571,0.082,,
3271.4,0.23,2.429,67.441,0.0,12.2,,,14.1,0.788,0.256,0.123,2.193,
3271.6,0.177,2.414,52.407,0.0,,,,14.7,0.885,0.12,0.165,,
3271.7,,,,,14.8,14.8,,,,,,3.199,3.09
3271.8,0.131,2.392,28.349,0.0,,,,15.02,0.962,0.033,0.16,,
3272.0,0.125,2.366,18.525,0.0,,,,16.16,0.936,0.0,0.122,,
3272.2,0.128,2.341,17.199,0.0,15.5,,,17.16,0.878,0.0,0.084,3.013,
3272.4,0.123,2.322,15.502,0.0,,,,17.55,0.855,0.0,0.066,,
3272.6,0.132,2.298,14.679,0.0,,,,18.83,0.794,0.0,0.048,,
3272.7,,,,,17.9,,,,,,,2.917,
3272.8,0.186,2.22,16.173,0.0,,,,0.0,1.0,0.0,0.045,,
3273.0,0.25,2.106,17.667,0.0,,,,0.0,1.0,0.0,0.042,,
3273.2,0.258,2.062,20.464,0.0,16.0,,,0.0,1.0,0.0,0.047,2.114,
3273.4,0.166,2.208,20.354,0.0,,,,0.0,1.0,0.0,0.052,,
3273.6,0.141,2.276,20.245,0.0,,,,19.92,0.711,0.0,0.057,,
3273.7,,,,,16.0,15.3,,,,,,,1.812
3273.8,0.121,2.344,20.32,0.0,,,,16.73,0.838,0.0,0.058,,
3274.0,0.116,2.356,20.394,0.0,,,,16.06,0.874,0.0,0.059,,
3274.2,0.112,2.36,21.755,0.0,15.9,,,15.75,0.893,0.0,0.061,2.041,
3274.4,0.108,2.363,22.191,0.0,,,,15.46,0.912,0.0,0.062,,
3274.6,0.105,2.366,22.628,0.0,,,,15.19,0.93,0.0,0.064,,
3274.7,,,,,16.5,,,,,,,2.34,
3274.8,0.109,2.369,26.163,0.0,,,,15.29,0.923,0.0,0.068,,
3275.0,0.114,2.377,43.742,0.0,,,,15.27,0.923,0.0,0.073,,
3275.2,0.119,2.385,57.783,0.0,5.6,,,14.81,0.926,0.026,0.077,0.844,
3275.4,0.125,2.394,69.453,0.0,,,,14.15,0.937,0.063,0.087,,
3275.6,0.132,2.391,81.167,0.0,,,,14.33,0.919,0.078,0.097,,
