DEPTH,NPHI,RHOB,SGR(=GR),COREFACIES,PHIH,PHIV,MARKERS,PHIE,SWE,VSH,POTA,LOGKH,LOGKV
3275.7,,,,,16.4,16.5,,,,,,2.354,2.369
3275.8,0.14,2.379,92.829,0.0,,,,14.98,0.887,0.081,0.112,,
3276.0,0.147,2.368,113.184,0.0,,,,15.63,0.853,0.083,0.12,,
3276.2,0.145,2.356,122.992,0.0,17.4,,,16.36,0.84,0.058,0.128,2.061,
3276.4,0.14,2.356,84.0,0.0,,,,16.37,0.851,0.045,0.119,,
3276.6,0.148,2.357,65.616,0.0,,,,16.3,0.84,0.066,0.109,,
3276.7,,,,,17.2,,,,,,,1.563,
3276.8,0.155,2.357,54.967,0.0,,,,16.21,0.827,0.09,0.11,,
3277.0,0.172,2.368,59.712,0.0,,,,15.38,0.804,0.161,0.111,,
3277.2,0.18,2.38,94.896,0.0,16.7,,,14.61,0.793,0.207,0.129,0.952,
3277.4,0.17,2.384,104.98,0.0,,,,14.43,0.815,0.179,0.147,,
3277.6,0.161,2.388,103.547,0.0,,,,14.25,0.829,0.155,0.164,,
3277.7,,,,,16.3,17.1,,,,,,,0.897
3277.8,0.154,2.393,69.86,0.0,,,,14.03,0.835,0.143,0.16,,
3278.0,0.147,2.393,49.357,0.0,,,,14.06,0.834,0.125,0.157,,
3278.2,0.152,2.393,43.132,0.0,14.0,,,14.01,0.809,0.139,0.13,,
3278.4,0.157,2.392,43.257,0.0,,,,14.04,0.782,0.15,0.123,,
3278.6,0.161,2.391,43.383,0.0,,,,14.08,0.76,0.16,0.116,,
3278.7,,,,,16.6,,,,,,,,
3278.8,0.154,2.396,45.243,0.0,,,,13.82,0.767,0.151,0.126,,
3279.0,0.148,2.401,42.943,0.0,,,,13.56,0.777,0.14,0.137,,
3279.2,0.14,2.406,43.196,0.0,12.7,,,13.32,0.795,0.125,0.146,1.049,
3279.4,0.146,2.414,43.449,0.0,,,,12.79,0.785,0.156,0.142,,
3279.6,0.153,2.415,48.607,0.0,,,,12.67,0.766,0.176,0.138,,
3279.7,,,,,13.3,15.3,,,,,,0.897,0.838
3279.8,0.156,2.416,50.495,0.0,,,,12.57,0.761,0.187,0.134,,
3280.0,0.159,2.423,52.383,0.0,,,,12.13,0.764,0.208,0.13,,
3280.2,0.16,2.425,51.993,0.0,14.3,,,11.98,0.766,0.213,0.126,0.631,
3280.4,0.161,2.413,51.604,0.0,,,,12.71,0.754,0.196,0.132,,
3280.6,0.161,2.397,51.214,0.0,,,,13.74,0.734,0.172,0.137,,
3280.7,,,,,15.2,,,,,,,0.453,
3280.8,0.163,2.392,52.721,0.0,,,,13.98,0.731,0.171,0.142,,
3281.0,0.165,2.388,54.229,0.0,,,,14.22,0.729,0.17,0.146,,
3281.2,0.166,2.379,54.335,0.0,15.7,,,14.78,0.727,0.157,0.15,,
3281.4,0.167,2.374,54.441,0.0,,,,15.06,0.731,0.153,0.152,,
3281.6,0.166,2.372,56.934,0.0,,,,15.25,0.742,0.145,0.155,,
3281.7,,,,,15.0,16.4,,,,,,,0.851
3281.8,0.164,2.368,59.428,0.0,,,,15.44,0.742,0.137,0.163,,
3282.0,0.163,2.365,61.921,0.0,,,,15.63,0.743,0.129,0.171,,
3282.2,0.166,2.36,54.579,0.0,15.6,,,15.96,0.733,0.127,0.163,1.0,
3282.4,0.168,2.372,52.111,0.0,,,,15.18,0.747,0.155,0.154,,
3282.6,0.167,2.384,51.611,0.0,,,,14.43,0.76,0.172,0.15,,
3282.7,,,,,16.7,,,,,,,0.762,
3282.8,0.167,2.409,51.111,0.0,,,,12.93,0.793,0.209,0.146,,
3283.0,0.168,2.434,51.751,0.0,,,,11.4,0.81,0.254,0.15,,
3283.2,0.181,2.446,48.706,0.0,15.1,,,10.49,0.778,0.319,0.154,0.201,
3283.4,0.215,2.434,42.817,0.0,,,,0.0,1.0,0.0,0.16,,
3283.6,0.449,2.268,36.927,27.0,9.4,9.6,,0.0,1.0,0.0,0.146,0.688,0.433
3283.8,0.447,1.945,34.982,27.0,,,,0.0,1.0,0.0,0.131,,
3284.0,0.342,1.881,41.532,27.0,,,,0.0,1.0,0.0,0.129,,
3284.2,0.286,2.063,59.025,27.0,10.0,,,0.0,1.0,0.0,0.128,-1.046,
3284.4,0.258,2.411,65.395,0.0,,,,12.03,0.666,0.49,0.152,,
3284.6,0.265,2.442,71.765,0.0,,,,10.12,0.73,0.554,0.176,,
3284.7,,,,,11.8,,,,,,,-0.796,
3284.8,0.293,2.421,79.297,0.0,,,,11.11,0.693,0.624,0.188,,
3285.0,0.33,2.399,86.83,0.0,,,,9.26,0.756,0.691,0.199,,
3285.2,0.327,2.457,91.92,0.0,,,,6.79,0.849,0.774,0.215,,
3285.4,0.284,2.51,94.711,0.0,,,,5.72,0.92,0.737,0.232,,
3285.6,0.292,2.513,97.503,0.0,,,,5.46,0.914,0.768,0.234,,
3285.8,0.358,2.464,100.041,0.0,,,,3.72,0.945,0.876,0.237,,
3286.0,0.424,2.397,98.901,0.0,,,,2.09,1.0,0.93,0.24,,
3286.2,0.451,2.22,97.76,27.0,8.2,,,6.92,0.809,0.769,0.243,-0.745,
3286.4,0.414,2.17,81.579,27.0,,,,12.84,0.664,0.572,0.207,,
3286.6,0.383,2.152,66.826,27.0,,,,16.25,0.613,0.458,0.172,,
3286.7,,,,,4.6,,,,,,,,
3286.8,0.305,2.315,64.182,0.0,,,,15.62,0.613,0.479,0.17,,
3287.0,0.277,2.436,63.397,0.0,,,,10.33,0.71,0.595,0.167,,
3287.2,0.25,2.499,72.594,0.0,,,,6.67,0.883,0.611,0.182,,
3287.4,0.273,2.542,84.781,0.0,,,,3.88,0.971,0.749,0.197,,
3287.6,0.31,2.554,91.209,0.0,,,,2.85,0.965,0.875,0.212,,
3287.8,0.312,2.562,93.203,0.0,,,,2.35,0.999,0.893,0.218,,
3288.0,0.31,2.551,95.777,0.0,,,,3.01,0.951,0.872,0.225,,
3288.2,0.315,2.541,98.959,0.0,,,,3.63,0.902,0.864,0.231,,
3288.4,0.296,2.485,101.383,0.0,,,,7.15,0.786,0.735,0.241,,
3288.6,0.26,2.451,99.21,0.0,,,,9.6,0.745,0.557,0.226,,
3288.8,0.222,2.444,76.384,0.0,14.3,,,10.34,0.755,0.435,0.211,0.164,
3289.0,0.195,2.437,67.582,0.0,,,,10.99,0.745,0.343,0.196,,
3289.2,0.174,2.433,64.294,0.0,,,,11.36,0.736,0.273,0.186,,
3289.3,,,,,12.7,13.6,,,,,,0.742,0.378
3289.4,0.147,2.42,52.071,0.0,,,,12.43,0.723,0.168,0.176,,
3289.6,0.128,2.406,47.043,0.0,,,,13.42,0.688,0.093,0.149,,
3289.8,0.127,2.399,52.624,0.0,13.8,,,13.82,0.657,0.077,0.123,0.769,
3290.0,0.125,2.4,57.745,0.0,,,,13.8,0.665,0.072,0.104,,
3290.2,0.124,2.401,53.838,0.0,,,,13.78,0.674,0.068,0.092,,
3290.3,,,,,14.1,,,,,,,1.182,
3290.4,0.122,2.415,47.828,0.0,,,,12.9,0.779,0.085,0.081,,
3290.6,0.139,2.429,52.875,0.0,,,,11.88,0.877,0.161,0.093,,
3290.8,0.17,2.444,71.671,0.0,5.8,5.1,,10.76,0.889,0.275,0.146,,-1.398
3291.0,0.221,2.479,83.609,0.0,,,,8.19,0.89,0.484,0.192,,
3291.2,0.277,2.497,95.262,0.0,,,,6.61,0.85,0.691,0.216,,
3291.4,0.284,2.515,104.9,0.0,,,,5.44,0.906,0.746,0.241,,
3291.6,0.304,2.503,110.069,0.0,,,,6.03,0.864,0.785,0.254,,
3291.8,0.331,2.491,101.725,0.0,,,,4.71,0.906,0.843,0.267,,
3292.0,0.315,2.442,90.883,0.0,,,,8.94,0.777,0.702,0.249,,
3292.2,0.274,2.434,74.976,0.0,,,,10.54,0.77,0.575,0.231,,
3292.3,,,,,12.7,,,,,,,-0.658,
3292.4,0.244,2.451,72.709,0.0,,,,9.71,0.84,0.517,0.226,,
3292.6,0.205,2.435,62.54,0.0,,,,11.05,0.899,0.363,0.22,,
3292.8,0.165,2.418,45.722,0.0,17.7,,,12.35,0.98,0.22,0.179,2.714,
3293.0,0.143,2.367,30.37,0.0,,,,15.74,0.948,0.071,0.119,,
3293.2,0.137,2.351,24.401,0.0,,,,16.75,0.94,0.03,0.073,,
3293.3,,,,,18.6,19.3,,,,,,2.616,2.517
3293.4,0.132,2.348,23.365,0.0,,,,16.95,0.97,0.01,0.064,,
3293.6,0.135,2.324,22.328,0.0,,,,18.07,0.942,0.0,0.054,,
3293.8,0.143,2.294,21.292,0.0,18.3,,,19.44,0.899,0.0,0.044,2.979,
3294.0,0.152,2.283,23.69,0.0,,,,20.14,0.895,0.0,0.034,,
3294.2,0.162,2.272,26.194,0.0,,,,20.96,0.884,0.0,0.034,,
3294.3,,,,,20.2,,,,,,,2.926,
3294.4,0.168,2.274,26.549,0.0,,,,21.13,0.885,0.0,0.042,,
3294.6,0.159,2.276,23.075,0.0,,,,20.66,0.913,0.0,0.05,,
3294.8,0.152,2.279,19.601,22.0,20.8,,,20.32,0.937,0.0,0.049,3.201,
3295.0,0.146,2.287,19.178,22.0,,,,19.77,0.972,0.0,0.049,,
3295.2,0.145,2.296,18.756,22.0,,,,19.45,0.998,0.0,0.049,,
3295.3,,,,,19.2,19.3,,,,,,3.155,3.267
3295.4,0.144,2.295,18.334,22.0,,,,19.42,1.0,0.0,0.048,,
3295.6,0.15,2.295,19.684,22.0,,,,19.65,0.985,0.0,0.047,,
3295.8,0.155,2.293,21.035,0.0,20.3,,,19.96,0.959,0.0,0.046,3.233,
3296.0,0.174,2.316,30.121,0.0,,,,18.58,0.95,0.083,0.045,,
3296.2,0.193,2.372,43.498,0.0,,,,15.01,0.967,0.231,0.065,,
3296.3,,,,,15.9,,,,,,,2.554,
3296.4,0.189,2.45,66.276,0.0,,,,10.2,1.0,0.347,0.097,,
3296.6,0.184,2.487,71.919,0.0,,,,7.93,1.0,0.396,0.129,,
3296.8,0.16,2.462,56.438,0.0,11.7,,,9.68,1.0,0.276,0.139,0.879,
3297.0,0.149,2.424,39.32,0.0,,,,12.12,1.0,0.183,0.106,,
3297.2,0.138,2.379,25.961,0.0,,,,14.97,0.981,0.079,0.095,,
3297.3,,,,,18.0,18.0,,,,,,2.515,2.4
3297.4,0.135,2.361,24.238,22.0,,,,16.1,0.934,0.042,0.085,,
3297.6,0.133,2.343,22.514,22.0,,,,17.23,0.91,0.006,0.075,,
3297.8,0.137,2.338,21.881,22.0,19.6,,,17.53,0.899,0.008,0.064,2.533,
3298.0,0.14,2.332,21.247,22.0,,,,17.84,0.888,0.009,0.062,,
3298.2,0.144,2.325,20.758,22.0,,,,18.28,0.877,0.007,0.06,,
3298.3,,,,,18.8,,,,,,,2.161,
3298.4,0.142,2.325,20.268,22.0,,,,18.31,0.887,0.002,0.057,,
3298.6,0.141,2.324,19.778,22.0,,,,18.32,0.896,0.0,0.055,,
3298.8,0.14,2.323,21.271,22.0,20.4,,,18.29,0.9,0.0,0.053,2.505,
3299.0,0.168,2.307,22.764,0.0,,,3.0,19.17,0.828,0.048,0.065,,
3299.2,0.298,2.291,30.107,0.0,,,,0.0,1.0,0.0,0.076,,
3299.3,,,,,17.2,18.0,,,,,,3.196,3.22
3299.4,0.424,2.224,65.688,0.0,,,,0.0,1.0,0.0,0.123,,
3299.6,0.416,2.253,84.19,0.0,,,,0.0,1.0,0.0,0.169,,
3299.8,0.327,2.35,86.938,0.0,,,,0.0,1.0,0.0,0.24,,
3300.0,0.201,2.386,50.174,0.0,,,,14.07,0.794,0.275,0.223,,
3300.2,0.128,2.391,32.41,0.0,,,,14.33,0.95,0.067,0.156,,
3300.3,,,,,15.4,,,,,,,2.41,
3300.4,0.188,2.396,34.512,0.0,,,,13.56,0.809,0.256,0.096,,
3300.6,0.322,2.417,64.679,0.0,,,,0.0,0.711,0.0,0.14,,
3300.7,,,,,12.7,,,,,,,0.459,
3300.8,0.442,2.398,99.553,0.0,,,,0.0,1.0,0.0,0.191,,
3301.0,0.369,2.351,103.146,0.0,,,,0.0,1.0,0.0,0.239,,
3301.2,0.288,2.3,77.968,0.0,,,,0.0,1.0,0.0,0.226,,
3301.3,,,,,5.7,20.0,,,,,,,-0.42
3301.4,0.248,2.342,54.099,0.0,,,,16.41,0.717,0.352,0.214,,
3301.6,0.245,2.448,50.966,0.0,,,,9.88,0.876,0.514,0.167,,
3301.8,0.265,2.5,52.791,0.0,15.9,,,6.53,0.932,0.651,0.16,-0.092,
3302.0,0.304,2.647,68.901,0.0,13.8,,,2.06,1.0,0.767,0.152,-0.854,
3302.2,0.319,2.75,73.066,0.0,,,,0.0,1.0,0.828,0.171,,
3302.4,0.327,2.765,76.104,0.0,,,,0.0,1.0,0.914,0.19,,
3302.6,0.346,2.729,83.179,0.0,,,,0.0,1.0,1.0,0.203,,
3302.8,0.359,2.675,90.113,0.0,,,,0.0,1.0,1.0,0.217,,
3303.0,0.345,2.637,93.5,0.0,,,,0.0,1.0,1.0,0.232,,
3303.2,0.314,2.671,94.832,0.0,,,,0.0,1.0,0.954,0.248,,
3303.4,0.283,2.773,94.009,0.0,,,,0.0,1.0,0.869,0.242,,
3303.6,0.258,2.861,89.554,0.0,,,,0.0,1.0,0.78,0.237,,
3303.8,0.242,2.905,74.17,0.0,,,,0.0,1.0,0.737,0.225,,
3304.0,0.233,2.918,65.428,0.0,,,,0.0,1.0,0.706,0.212,,
3304.2,0.223,2.931,64.875,0.0,,,,0.0,1.0,0.672,0.199,,
3304.4,0.214,2.874,69.423,0.0,,,,0.0,1.0,0.632,0.2,,
3304.6,0.213,2.761,74.325,0.0,,,,0.0,1.0,0.628,0.2,,
3304.8,0.228,2.626,80.358,0.0,10.7,,,0.13,1.0,0.69,0.2,-0.921,
3305.0,0.243,2.636,85.866,0.0,,,,0.0,1.0,0.741,0.2,,
3305.2,0.284,2.645,87.568,0.0,,,,0.0,1.0,0.872,0.209,,
3305.3,,,,,5.1,4.5,,,,,,-1.301,-1.398
3305.4,0.316,2.651,91.702,0.0,,,,0.0,1.0,0.959,0.221,,
3305.6,0.274,2.631,93.815,0.0,,,,0.0,1.0,0.835,0.234,,
3305.8,0.238,2.61,95.927,0.0,,,,0.46,1.0,0.725,0.247,,
3306.0,0.24,2.599,96.309,0.0,,,,0.73,1.0,0.729,0.249,,
3306.2,0.269,2.602,96.691,0.0,,,,0.41,1.0,0.812,0.251,,
3306.4,0.311,2.606,100.184,0.0,,,,0.0,1.0,0.946,0.254,,
3306.6,0.287,2.637,103.389,0.0,,,,0.0,1.0,0.882,0.257,,
3306.8,0.243,2.668,83.074,0.0,,,,0.08,1.0,0.721,0.261,,
3307.0,0.214,2.713,65.637,0.0,5.2,5.6,,0.65,1.0,0.542,0.242,-2.0,-1.699
3307.2,0.184,2.674,49.85,0.0,,,,0.66,1.0,0.515,0.181,,
3307.4,0.145,2.603,47.66,0.0,,,,1.5,1.0,0.424,0.141,,
3307.5,,,,,12.1,,,,,,,1.36,
3307.6,0.142,2.534,45.552,0.0,,,,5.28,1.0,0.342,0.122,,
3307.8,0.14,2.433,41.042,0.0,,,,11.63,1.0,0.172,0.102,,
3308.0,0.143,2.377,36.533,0.0,19.5,,,15.08,0.913,0.089,0.083,2.864,
3308.2,0.145,2.338,29.622,0.0,,,,17.47,0.844,0.033,0.064,,
3308.4,0.148,2.322,29.014,0.0,,,,18.41,0.821,0.014,0.059,,
3308.5,,,,,15.0,,,,,,,,
3308.6,0.145,2.321,28.071,0.0,,,,18.51,0.827,0.006,0.055,,
3308.8,0.146,2.319,26.232,0.0,,,,18.6,0.819,0.006,0.051,,
3309.0,0.175,2.313,28.436,0.0,19.1,19.0,,18.77,0.758,0.082,0.063,2.631,2.418
3309.2,0.258,2.251,40.149,0.0,,,,21.91,0.585,0.231,0.075,,
3309.4,0.311,2.175,55.898,0.0,,,,22.04,0.574,0.265,0.117,,
3309.6,0.356,2.105,82.948,0.0,,,,21.17,0.587,0.294,0.183,,
3309.8,0.339,2.197,95.938,0.0,,,,18.08,0.623,0.398,0.213,,
3310.0,0.322,2.591,95.876,0.0,,,,0.0,1.0,0.97,0.242,,
3310.2,0.324,2.678,90.8,0.0,,,,0.0,1.0,0.985,0.249,,
3310.4,0.325,2.681,92.066,0.0,,,,0.0,1.0,0.99,0.256,,
3310.6,0.332,2.66,94.085,0.0,,,,0.0,1.0,1.0,0.262,,
3310.8,0.339,2.638,96.103,0.0,,,,0.0,1.0,1.0,0.269,,
3311.0,0.344,2.616,101.644,0.0,6.6,,,0.0,1.0,1.0,0.295,,
3311.2,0.342,2.593,106.639,0.0,,,,0.0,1.0,1.0,0.317,,
3311.4,0.339,2.612,108.006,0.0,,,,0.0,1.0,1.0,0.338,,
3311.6,0.336,2.632,109.201,0.0,,,,0.0,1.0,1.0,0.345,,
3311.8,0.323,2.661,110.669,0.0,,,,0.0,1.0,0.986,0.352,,
3312.0,0.311,2.659,109.082,0.0,,,,0.0,1.0,0.945,0.358,,
3312.2,0.294,2.657,109.006,0.0,,,,0.0,1.0,0.905,0.365,,
3312.4,0.273,2.652,108.929,0.0,,,,0.0,1.0,0.83,0.362,,
3312.5,,,,,9.5,,,,,,,-0.886,
3312.6,0.252,2.647,108.241,0.0,,,,0.0,1.0,0.764,0.335,,
3312.8,0.23,2.63,88.865,0.0,,,,0.02,1.0,0.699,0.275,,
3313.0,0.209,2.589,74.234,0.0,16.3,17.2,,1.28,1.0,0.621,0.202,,-0.187
3313.2,0.186,2.496,61.8,0.0,,,,7.38,0.997,0.413,0.143,,
3313.4,0.172,2.422,44.235,0.0,,,,12.07,0.877,0.249,0.123,,
3313.5,,,,,17.7,,,,,,,0.386,
3313.6,0.17,2.398,43.896,0.0,,,,13.54,0.832,0.206,0.103,,
3313.8,0.175,2.418,46.216,0.0,,,,12.26,0.853,0.253,0.083,,
3314.0,0.183,2.439,48.995,0.0,12.6,,,10.95,0.865,0.312,0.092,-0.444,
3314.2,0.184,2.445,47.918,0.0,,,,10.56,0.87,0.327,0.101,,
3314.4,0.18,2.435,43.338,0.0,,,,11.21,0.854,0.296,0.101,,
3314.5,,,,,17.9,,,,,,,0.124,
3314.6,0.175,2.429,38.656,0.0,,,,11.63,0.846,0.269,0.107,,
3314.8,0.177,2.454,40.993,0.0,,,,10.09,0.872,0.317,0.113,,
3315.0,0.179,2.478,45.666,0.0,14.1,15.0,,8.55,0.902,0.363,0.12,-0.187,-0.62
3315.2,0.19,2.51,51.223,0.0,,,,6.46,0.929,0.448,0.126,,
3315.4,0.207,2.543,56.78,0.0,,,,4.34,0.955,0.545,0.151,,
3315.5,,,,,7.9,,,,,,,-0.377,
3315.6,0.213,2.573,62.887,0.0,,,,2.72,1.0,0.595,0.175,,
3315.8,0.206,2.572,62.109,0.0,,,,3.64,1.0,0.53,0.181,,
3316.0,0.197,2.533,57.009,0.0,15.1,,,5.69,0.968,0.467,0.188,-0.051,
3316.2,0.2,2.49,55.107,0.0,,,,7.95,0.897,0.425,0.194,,
3316.4,0.207,2.451,53.205,0.0,,,,10.26,0.838,0.383,0.181,,
3316.5,,,,,13.3,,,,,,,,
3316.6,0.2,2.409,48.683,0.0,,,,12.68,0.811,0.309,0.167,,
3316.8,0.191,2.361,43.409,0.0,,,,15.69,0.772,0.211,0.137,,
3317.0,0.183,2.334,38.134,0.0,19.7,19.8,,17.39,0.766,0.145,0.107,0.972,0.22
3317.2,0.176,2.338,31.997,0.0,,,,17.19,0.799,0.129,0.108,,
3317.4,0.169,2.348,32.211,0.0,,,,16.67,0.813,0.118,0.109,,
3317.5,,,,,19.8,,,,,,,0.207,
3317.6,0.19,2.358,38.414,0.0,,,,15.89,0.767,0.202,0.11,,
3317.8,0.256,2.303,44.616,0.0,,,,0.0,1.0,0.0,0.117,,
3318.0,0.361,2.277,67.899,0.0,5.3,,,0.0,1.0,0.0,0.123,-0.886,
3318.2,0.382,2.253,89.488,0.0,,,,0.0,1.0,0.0,0.121,,
3318.4,0.262,2.078,86.078,0.0,,,,0.0,1.0,0.0,0.119,,
3318.5,,,,,3.2,,,,,,,,
3318.6,0.157,2.133,56.1,0.0,,,,0.0,1.0,0.0,0.121,,
3318.8,0.152,2.341,50.78,0.0,,,,17.24,0.728,0.056,0.122,,
3319.0,0.169,2.428,52.846,0.0,11.7,13.3,,11.75,0.845,0.249,0.124,-0.42,-0.066
3319.2,0.211,2.487,76.693,0.0,,,,7.8,0.881,0.464,0.16,,
3319.4,0.244,2.54,91.738,0.0,,,,4.19,0.943,0.663,0.197,,
3319.6,0.254,2.564,95.188,0.0,,,,2.65,1.0,0.726,0.217,,
3319.8,0.271,2.588,96.832,0.0,,,,1.02,1.0,0.814,0.238,,
3320.0,0.294,2.598,96.493,0.0,,,,0.26,1.0,0.908,0.259,,
3320.2,0.287,2.596,97.001,0.0,,,,0.38,1.0,0.882,0.259,,
3320.4,0.28,2.588,96.668,0.0,,,,0.94,1.0,0.848,0.258,,
3320.6,0.267,2.589,96.335,0.0,,,,0.92,1.0,0.801,0.256,,
3320.8,0.255,2.583,95.298,0.0,,,,1.44,1.0,0.76,0.254,,
3321.0,0.243,2.576,94.42,0.0,,,,1.95,1.0,0.717,0.234,,
3321.2,0.231,2.545,90.258,0.0,,,,4.03,1.0,0.629,0.214,,
3321.4,0.181,2.507,78.218,0.0,,,,6.74,1.0,0.415,0.194,,
3321.5,,,,,10.0,,,,,,,0.004,
3321.6,0.145,2.455,57.46,0.0,,,,10.49,1.0,0.206,0.118,,
3321.8,0.101,2.398,22.159,0.0,,,,13.96,1.0,0.0,0.062,,
3322.0,0.133,2.384,24.577,0.0,15.0,,,14.73,0.99,0.071,0.029,2.727,
3322.2,0.134,2.377,30.178,0.0,,,,15.16,1.0,0.063,0.031,,
3322.4,0.136,2.361,28.924,0.0,,,,16.09,1.0,0.042,0.033,,
3322.5,,,,,18.0,,,,,,,3.22,
3322.6,0.137,2.346,20.069,0.0,,,,17.01,1.0,0.021,0.035,,
3322.8,0.136,2.333,17.583,0.0,,,,17.77,1.0,0.0,0.032,,
3323.0,0.135,2.322,15.097,0.0,19.7,19.3,,18.08,1.0,0.0,0.029,3.55,3.286
3323.2,0.137,2.321,17.107,0.0,,,,18.22,1.0,0.0,0.031,,
3323.4,0.139,2.321,17.537,0.0,,,,18.3,1.0,0.0,0.034,,
3323.5,,,,,19.5,,,,,,,3.483,
3323.6,0.143,2.316,17.092,0.0,,,,18.68,1.0,0.0,0.037,,
3323.8,0.148,2.31,16.647,0.0,,,,19.04,1.0,0.0,0.035,,
3324.0,0.15,2.296,16.202,0.0,20.0,,,19.63,1.0,0.0,0.033,3.447,
3324.2,0.152,2.28,16.552,0.0,,,,20.26,1.0,0.0,0.033,,
3324.4,0.148,2.264,16.902,0.0,,,,20.66,1.0,0.0,0.033,,
3324.5,,,,,22.8,,,,,,,3.556,
3324.6,0.145,2.26,16.679,0.0,,,,20.67,1.0,0.0,0.032,,
3324.8,0.155,2.261,16.456,0.0,,,,21.04,0.971,0.0,0.032,,
3325.0,0.265,2.259,19.926,0.0,19.8,19.9,,0.0,1.0,0.0,0.034,3.201,2.876
3325.2,0.37,2.21,27.628,0.0,,,,0.0,1.0,0.0,0.051,,
3325.4,0.418,2.213,49.585,0.0,,,,0.0,1.0,0.0,0.099,,
3325.6,0.456,2.216,57.888,0.0,,,,0.0,1.0,0.0,0.162,,
3325.8,0.517,2.274,82.042,0.0,,,,0.0,1.0,0.0,0.21,,
3326.0,0.439,2.313,90.996,0.0,,,,0.0,1.0,0.0,0.211,,
3326.2,0.335,2.195,70.553,0.0,,,,0.0,1.0,0.0,0.212,,
3326.4,0.199,2.198,66.962,0.0,15.0,11.3,,25.11,0.598,0.0,0.141,-0.036,-0.208
3326.6,0.241,2.262,63.371,0.0,,,,21.34,0.596,0.204,0.147,,
3326.8,0.278,2.414,87.57,0.0,,,,11.73,0.677,0.557,0.153,,
3327.0,0.246,2.501,91.752,0.0,,,,6.61,0.831,0.603,0.167,,
3327.1,,,,,15.3,,,,,,,-0.276,
3327.2,0.152,2.494,72.308,0.0,,,,7.76,1.0,0.304,0.182,,
3327.4,0.132,2.477,43.624,0.0,15.0,,,8.98,1.0,0.221,0.167,-0.276,
3327.6,0.12,2.46,35.845,0.0,,,,10.15,1.0,0.154,0.152,,
3327.8,0.177,2.429,34.704,0.0,,,,11.6,0.83,0.278,0.149,,
3327.9,,,,,14.8,,,,,,,-0.201,
3328.0,0.195,2.445,48.423,0.0,,,,10.47,0.813,0.356,0.18,,
3328.2,0.155,2.458,64.144,0.0,,,,10.02,0.941,0.253,0.164,,
3328.4,0.134,2.432,51.649,0.0,16.8,17.3,,11.75,0.969,0.15,0.147,1.628,1.233
3328.6,0.127,2.407,35.201,0.0,,,,13.36,0.953,0.089,0.089,,
3328.8,0.142,2.367,38.596,0.0,,,,15.69,0.858,0.071,0.066,,
3328.9,,,,,17.5,,,,,,,,
3329.0,0.137,2.362,45.908,0.0,,,,16.07,0.862,0.047,0.068,,
3329.2,0.132,2.356,44.103,0.0,,,,16.46,0.865,0.024,0.069,,
3329.4,0.119,2.357,37.495,0.0,13.5,,,16.22,0.901,0.0,0.054,1.75,
3329.6,0.104,2.358,30.887,0.0,,,,15.46,0.949,0.0,0.04,,
3329.8,0.094,2.365,25.535,0.0,,,,14.73,0.999,0.0,0.036,,
3329.9,,,,,15.9,,,,,,,2.504,
3330.0,0.089,2.381,20.275,0.0,,,,13.95,1.0,0.0,0.035,,
3330.2,0.092,2.389,18.558,0.0,,,,13.83,1.0,0.0,0.035,,
3330.4,0.117,2.396,18.293,0.0,14.6,15.0,,14.1,0.993,0.04,0.045,2.507,2.398
3330.6,0.137,2.403,20.57,0.0,,,,13.51,0.938,0.114,0.054,,
3330.8,0.144,2.416,32.723,0.0,,,,12.68,0.926,0.155,0.085,,
3331.0,0.128,2.422,48.159,0.0,13.5,,,12.4,0.967,0.116,0.115,1.045,
3331.2,0.123,2.414,46.815,0.0,,,,12.97,0.95,0.085,0.108,,
3331.4,0.127,2.405,40.59,0.0,14.4,,,13.44,0.904,0.087,0.101,1.354,
3331.6,0.131,2.397,36.868,0.0,,,,13.95,0.862,0.086,0.093,,
3331.8,0.125,2.388,33.662,0.0,,,,14.54,0.859,0.052,0.086,,
3331.9,,,,,16.8,,,,,,,1.27,
